x;y;z
12.101062833035;54.1061209417106;-2.12
12.1010963473456;54.1065696709946;-2.28
12.10112986257;54.1070184002308;-2.72
12.101163378708;54.1074671294191;-4.15
12.1011968957598;54.1079158585596;-6.72
12.1014242408909;54.1007164938058;-4.79
12.1014577524578;54.1011652233417;-4.07
12.1014912649383;54.1016139528296;-3.04
12.1015247783323;54.1020626822697;-2.73
12.1015582926398;54.1025114116619;-2.65
12.1015918078609;54.1029601410062;-2.59
12.1016253239956;54.1034088703026;-2.76
12.101658841044;54.1038575995512;-2.67
12.101692359006;54.1043063287518;-2.05
12.1017258778818;54.1047550579046;-2.14
12.1017593976713;54.1052037870095;-2.13
12.1017929183746;54.1056525160665;-2.12
12.1018264399917;54.1061012450756;-2.29
12.1018599625227;54.1065499740369;-3.3
12.1018934859676;54.1069987029502;-6.26
12.1019270103264;54.1074474318157;-7.17
12.1019605355991;54.1078961606333;-6.66
12.1021207114798;54.0997993376355;-6.83
12.102154229437;54.1002480669443;-7.67
12.1021877483079;54.1006967962052;-7.28
12.1022212680925;54.1011455254182;-4.67
12.1022547887908;54.1015942545834;-2.38
12.1022883104028;54.1020429837006;-2.18
12.1023218329285;54.10249171277;-2.29
12.1023553563681;54.1029404417914;-2.21
12.1023888807216;54.103389170765;-2.44
12.1024224059889;54.1038378996907;-3.26
12.1024559321701;54.1042866285685;-2.79
12.1024894592652;54.1047353573984;-2.62
12.1025229872744;54.1051840861804;-2.6
12.1025565161975;54.1056328149145;-2.62
12.1025900460347;54.1060815436008;-5.12
12.1026235767859;54.1065302722391;-7.43
12.1026571084513;54.1069790008295;-6.93
12.1026906410308;54.1074277293721;-5.86
12.1027241745245;54.1078764578667;-6.39
12.1028506762882;54.0993309068079;-8.8
12.1028842015487;54.0997796358417;-7.41
12.1029177277231;54.1002283648276;-7.42
12.1029512548113;54.1006770937656;-7.17
12.1029847828134;54.1011258226558;-6.38
12.1030183117295;54.101574551498;-3.16
12.1030518415595;54.1020232802923;-1.79
12.1030853723035;54.1024720090387;-2.12
12.1031189039616;54.1029207377373;-1.92
12.1031524365337;54.1033694663879;-1.96
12.1031859700199;54.1038181949907;-3.8
12.1032195044202;54.1042669235455;-3.38
12.1032530397347;54.1047156520525;-2.8
12.1032865759634;54.1051643805115;-3.21
12.1033201131063;54.1056131089227;-6.96
12.1033536511635;54.1060618372859;-7.35
12.103387190135;54.1065105656013;-6.29
12.1034207300209;54.1069592938688;-5.92
12.1034542708211;54.1074080220883;-5.84
12.1034878125356;54.10785675026;-6.09
12.1036141572264;54.0993112004983;-7.92
12.1036476907038;54.0997599292091;-7.37
12.1036812250953;54.100208657872;-7.38
12.1037147604008;54.1006573864871;-7.07
12.1037482966204;54.1011061150543;-6.83
12.1037818337542;54.1015548435735;-6.29
12.1038153718022;54.1020035720448;-4.55
12.1038489107645;54.1024523004683;-2.86
12.1038824506409;54.1029010288438;-2.26
12.1039159914317;54.1033497571714;-2.38
12.1039495331367;54.1037984854512;-2.89
12.1039830757562;54.104247213683;-6.24
12.10401661929;54.1046959418669;-7.09
12.1040501637382;54.1051446700029;-7.97
12.1040837091009;54.105593398091;-6.49
12.1041172553781;54.1060421261312;-6.25
12.1041508025698;54.1064908541235;-6.64
12.104184350676;54.1069395820679;-6.25
12.1042178996969;54.1073883099644;-5.9
12.1042514496324;54.1078370378129;-5.93
12.1043440964706;54.0988427609142;-8.16
12.1043776372506;54.0992914893499;-7.7
12.1044111789448;54.0997402177377;-7.52
12.1044447215533;54.1001889460776;-7.48
12.1044782650762;54.1006376743696;-7.4
12.1045118095133;54.1010864026137;-7.26
12.1045453548648;54.1015351308099;-7.21
12.1045789011308;54.1019838589581;-6.54
12.1046124483111;54.1024325870585;-6.66
12.104645996406;54.1028813151109;-6.71
12.1046795454153;54.1033300431155;-6.78
12.1047130953393;54.1037787710721;-5.9
12.1047466461777;54.1042274989808;-7.82
12.1047801979308;54.1046762268416;-7.67
12.1048137505986;54.1051249546545;-3.8
12.104847304181;54.1055736824195;-2.54
12.1048808586781;54.1060224101366;-4.77
12.10491441409;54.1064711378057;-6.16
12.1049479704166;54.106919865427;-6.13
12.1049815276581;54.1073685930003;-5.29
12.1050150858144;54.1078173205257;-5.8
12.105107567364;54.0988230452502;-8.17
12.1051411163606;54.0992717733628;-8.07
12.1051746662716;54.0997205014275;-8.64
12.1052082170971;54.1001692294443;-7.37
12.1052417688372;54.1006179574132;-6.97
12.1052753214918;54.1010666853341;-6.75
12.105308875061;54.1015154132071;-6.39
12.1053424295448;54.1019641410323;-6.72
12.1053759849433;54.1024128688095;-7.03
12.1054095412566;54.1028615965388;-6.75
12.1054430984845;54.1033103242201;-6.92
12.1054766566272;54.1037590518536;-7.33
12.1055102156847;54.1042077794391;-6.01
12.105543775657;54.1046565069767;-4.67
12.1055773365442;54.1051052344664;-2
12.1056108983464;54.1055539619082;-1.48
12.1056444610634;54.106002689302;-1.8
12.1056780246954;54.106451416648;-6.02
12.1057115892424;54.106900143946;-5.99
12.1057451547045;54.1073488711961;-5.78
12.1057787210816;54.1077975983983;-3.61
12.1058374810446;54.0983545969102;-8.13
12.105871037343;54.0988033247476;-7.57
12.1059045945561;54.099252052537;-12.44
12.1059381526839;54.0997007802785;-11.37
12.1059717117264;54.1001495079721;-7.18
12.1060052716836;54.1005982356178;-6.81
12.1060388325557;54.1010469632155;-3.08
12.1060723943425;54.1014956907653;-2.41
12.1061059570443;54.1019444182672;-6.35
12.1061395206609;54.1023931457212;-6.4
12.1061730851924;54.1028418731272;-6.52
12.1062066506389;54.1032906004854;-7.3
12.1062402170003;54.1037393277956;-4.27
12.1062737842768;54.1041880550578;-2.81
12.1063073524684;54.1046367822722;-4.71
12.106340921575;54.1050855094386;-1.44
12.1063744915968;54.1055342365571;-0.96
12.1064080625337;54.1059829636276;-0.87
12.1064416343858;54.1064316906503;-2.5
12.1064752071532;54.106880417625;-3.87
12.1065087808358;54.1073291445518;-3.08
12.1066009418926;54.0983348718923;-6.15
12.1066345064073;54.0987835994064;-12.92
12.1066680718369;54.0992323268726;-14.03
12.1067016381814;54.0996810542908;-8.87
12.1067352054409;54.1001297816611;-7.01
12.1067687736153;54.1005785089835;-3.23
12.1068023427047;54.1010272362579;-1.64
12.1068359127092;54.1014759634845;-2.27
12.1068694836288;54.101924690663;-3.92
12.1069030554634;54.1023734177937;-6.27
12.1069366282133;54.1028221448764;-7.16
12.1069702018782;54.1032708719112;-3.74
12.1070037764584;54.1037195988981;-2.77
12.1070373519539;54.104168325837;-3.09
12.1070709283646;54.104617052728;-2.38
12.1071045056907;54.105065779571;-2.54
12.1071380839321;54.1055145063662;-0.82
12.1071716630888;54.1059632331134;-0.74
12.107205243161;54.1064119598126;-1.06
12.1072388241487;54.106860686464;-2.56
12.1073644018258;54.0983151420359;-9.84
12.1073979745568;54.0987638692266;-11.88
12.1074315482028;54.0992125963694;-11.28
12.107465122764;54.0996613234643;-6.91
12.1074986982404;54.1001100505113;-3.78
12.107532274632;54.1005587775103;-2.16
12.1075658519388;54.1010075044614;-2.18
12.1075994301608;54.1014562313645;-2.45
12.1076330092982;54.1019049582197;-5.62
12.1076665893509;54.102353685027;-7.11
12.107700170319;54.1028024117863;-3.19
12.1077337522024;54.1032511384977;-1.77
12.1077673350013;54.1036998651611;-2.29
12.1078009187157;54.1041485917766;-2.98
12.1078345033456;54.1045973183442;-2.95
12.107868088891;54.1050460448638;-1.95
12.107901675352;54.1054947713355;-0.88
12.1079352627285;54.1059434977592;-0.87
12.1079688510208;54.1063922241351;-1.69
12.1079599698367;54.0960517722851;-6.53
12.1079935462078;54.0965004993922;-7.77
12.108027123494;54.0969492264513;-7.16
12.1080607016954;54.0973979534624;-6.69
12.1080942808121;54.0978466804257;-7.59
12.1081278608439;54.0982954073409;-7.39
12.1081614417911;54.0987441342083;-9.31
12.1081950236536;54.0991928610277;-6.88
12.1082286064315;54.0996415877991;-4.08
12.1082621901247;54.1000903145226;-2.91
12.1082957747334;54.1005390411982;-2.12
12.1083293602575;54.1009877678258;-2.67
12.1083629466971;54.1014364944055;-6.02
12.1083965340523;54.1018852209372;-7.07
12.108430122323;54.102333947421;-2.71
12.1084637115092;54.1027826738569;-1.69
12.1084973016112;54.1032314002448;-1.68
12.1085308926287;54.1036801265847;-1.59
12.108564484562;54.1041288528767;-1.5
12.108598077411;54.1045775791208;-1.57
12.1086316711757;54.1050263053169;-1.05
12.1086652658563;54.1054750314651;-0.71
12.108723386862;54.0960320343691;-7.3
12.1087569714481;54.0964807611527;-7.01
12.1087905569496;54.0969294878883;-8.02
12.1088241433666;54.097378214576;-7.68
12.1088577306989;54.0978269412157;-7.41
12.1088913189468;54.0982756678075;-7.26
12.1089249081101;54.0987243943514;-6.6
12.108958498189;54.0991731208473;-2.9
12.1089920891835;54.0996218472952;-2.26
12.1090256810936;54.1000705736952;-3.14
12.1090592739194;54.1005193000472;-3.36
12.1090928676608;54.1009680263513;-6.15
12.1091264623179;54.1014167526075;-6.81
12.1091600578908;54.1018654788157;-2.83
12.1091936543794;54.1023142049759;-1.79
12.1092272517839;54.1027629310882;-1.73
12.1092608501042;54.1032116571525;-1.5
12.1092944493404;54.1036603831689;-1.17
12.1093280494925;54.1041091091373;-0.95
12.1094532110863;54.095563565107;-6.12
12.1094868029719;54.096012291615;-7.65
12.1095203957731;54.096461018075;-8.49
12.1095539894899;54.0969097444871;-7.75
12.1095875841223;54.0973584708512;-7.31
12.1096211796704;54.0978071971674;-6.9
12.1096547761341;54.0982559234356;-6.07
12.1096883735136;54.0987046496559;-3.59
12.1097219718089;54.0991533758282;-1.9
12.10975557102;54.0996021019526;-2.84
12.1097891711469;54.100050828029;-3.73
12.1098227721897;54.1004995540574;-6.43
12.1098563741483;54.1009482800379;-6.41
12.1098899770229;54.1013970059704;-3.19
12.1099235808135;54.101845731855;-1.93
12.1099571855201;54.1022944576916;-1.64
12.1099907911427;54.1027431834802;-1.43
12.1100243976814;54.1031919092209;-1.26
12.1100580051362;54.1036406349137;-0.87
12.1100916135072;54.1040893605584;-0.7
12.1101830188813;54.095095091606;-3.73
12.1102166180659;54.0955438178384;-5.65
12.1102502181663;54.0959925440228;-7.17
12.1102838191825;54.0964412701592;-6.91
12.1103174211145;54.0968899962477;-7.28
12.1103510239623;54.0973387222882;-6.81
12.1103846277261;54.0977874482807;-5.74
12.1104182324057;54.0982361742253;-3.44
12.1104518380013;54.0986849001219;-2.09
12.1104854445129;54.0991336259705;-2.35
12.1105190519406;54.0995823517712;-3.65
12.1105526602843;54.100031077524;-6.87
12.110586269544;54.1004798032287;-5.99
12.1106198797199;54.1009285288855;-3.64
12.110653490812;54.1013772544943;-1.98
12.1106871028203;54.1018259800552;-1.65
12.1107207157447;54.1022747055681;-1.37
12.1107543295855;54.102723431033;-1.11
12.1107879443425;54.10317215645;-0.85
12.1108215600159;54.103620881819;-0.72
12.1109464167306;54.0950753398232;-9.33
12.1109800241298;54.0955240657319;-10.82
12.1110136324449;54.0959727915926;-6.36
12.111047241676;54.0964215174053;-6.45
12.1110808518232;54.09687024317;-6.57
12.1111144628865;54.0973189688868;-6.36
12.1111480748659;54.0977676945556;-5.26
12.1111816877614;54.0982164201765;-3.13
12.1112153015731;54.0986651457494;-2.59
12.111248916301;54.0991138712743;-3.31
12.1112825319451;54.0995625967512;-6.95
12.1113161485056;54.1000113221802;-5.83
12.1113497659823;54.1004600475612;-3.59
12.1113833843754;54.1009087728942;-2.21
12.1114170036849;54.1013574981793;-1.64
12.1114506239108;54.1018062234164;-1.3
12.1114842450531;54.1022549486055;-1.04
12.1115178671119;54.1027036737466;-0.8
12.1116761989666;54.0946068575696;-4.66
12.111709813664;54.0950555832025;-7.71
12.1117434292777;54.0955043087874;-7.64
12.1117770458075;54.0959530343243;-6.75
12.1118106632536;54.0964017598132;-6.11
12.1118442816159;54.0968504852542;-6.27
12.1118779008945;54.0972992106472;-6.38
12.1119115210895;54.0977479359922;-5.6
12.1119451422008;54.0981966612893;-5
12.1119787642286;54.0986453865384;-3.88
12.1120123871727;54.0990941117394;-7.28
12.1120460110334;54.0995428368926;-5.56
12.1120796358105;54.0999915619977;-3.79
12.1121132615042;54.1004402870548;-2.25
12.1121468881145;54.100889012064;-1.5
12.1121805156413;54.1013377370252;-1.29
12.1122141440848;54.1017864619385;-0.92
12.112247773445;54.1022351868037;-0.77
12.1124395867696;54.0945870964348;-2.57
12.1124732096813;54.0950358217438;-3.53
12.1125068335094;54.0954845470049;-4.22
12.1125404582539;54.095933272218;-5.03
12.1125740839148;54.0963819973831;-5.42
12.1126077104923;54.0968307225002;-5.96
12.1126413379862;54.0972794475693;-6.35
12.1126749663968;54.0977281725905;-6.44
12.1127085957239;54.0981768975636;-5.88
12.1127422259676;54.0986256224888;-7.39
12.1127758571281;54.099074347366;-6.01
12.1128094892052;54.0995230721952;-3.9
12.112843122199;54.0999717969764;-2.2
12.1128767561096;54.1004205217097;-1.28
12.1129103909369;54.1008692463949;-1.2
12.1129440266811;54.1013179710322;-0.96
12.1129776633422;54.1017666956215;-0.78
12.1132029736562;54.0945673304623;-1.9
12.1132366047821;54.0950160554474;-1.95
12.1132702368246;54.0954647803845;-3.72
12.1133038697838;54.0959135052737;-4.19
12.1133375036596;54.0963622301148;-4.72
12.1133711384521;54.096810954908;-5.22
12.1134047741614;54.0972596796532;-5.86
12.1134384107875;54.0977084043504;-6.18
12.1134720483303;54.0981571289996;-7.37
12.1135056867901;54.0986058536008;-5.1
12.1135393261667;54.099054578154;-4.67
12.1135729664602;54.0995033026592;-2.99
12.1136066076707;54.0999520271165;-1.05
12.1136402497981;54.1004007515257;-1.02
12.1136738928426;54.100849475887;-0.9
12.1137075368041;54.1012982002002;-0.75
12.1139999989663;54.0949962843131;-4.43
12.1140336392232;54.0954450089262;-4.02
12.114067280397;54.0958937334914;-3.95
12.1141009224876;54.0963424580085;-4.33
12.1141345654952;54.0967911824777;-4.85
12.1141682094198;54.0972399068988;-6.05
12.1142018542613;54.097688631272;-7.06
12.1142355000199;54.0981373555971;-3.94
12.1142691466956;54.0985860798743;-3.03
12.1143027942884;54.0990348041035;-3.1
12.1143364427983;54.0994835282846;-1.08
12.1147297446796;54.0945277840039;-3.38
12.1147633922337;54.094976508341;-5.05
12.114797040705;54.09542523263;-4.71
12.1148306900933;54.0958739568711;-4.53
12.1148643403987;54.0963226810641;-4.38
12.1148979916213;54.0967714052092;-5.29
12.1149316437611;54.0972201293062;-7.18
12.1149652968182;54.0976688533553;-3.48
12.1149989507924;54.0981175773563;-1.93
12.115032605684;54.0985663013093;-1.16
12.1150662614929;54.0990150252144;-0.82
12.1150999182192;54.0994637490714;-0.7
12.1155267845841;54.094956727531;-5.66
12.1155604412696;54.0954054514959;-5.29
12.1155940988725;54.0958541754128;-5.83
12.1156277573927;54.0963028992817;-6.51
12.1156614168303;54.0967516231026;-7.16
12.1156950771853;54.0972003468754;-3.56
12.1157287384577;54.0976490706003;-1.91
12.1157624006477;54.0980977942771;-1.19
12.1157960637551;54.098546517906;-0.83
12.1162565120348;54.0944882181946;-5.17
12.1162901760171;54.0949369418833;-6.15
12.116323840917;54.0953856655239;-6.31
12.1163575067343;54.0958343891166;-6.6
12.1163911734693;54.0962831126612;-7.33
12.1164248411218;54.0967318361578;-3.83
12.116458509692;54.0971805596064;-2.25
12.1164921791798;54.097629283007;-1.21
12.1165258495854;54.0980780063596;-0.88
12.1170198943363;54.0944684280334;-6.33
12.1170535665327;54.0949171513977;-7.04
12.1170872396468;54.0953658747141;-7.12
12.1171209136786;54.0958145979824;-7.44
12.1171545886282;54.0962633212027;-4.55
12.1171882644957;54.096712044375;-2.51
12.117221941281;54.0971607674992;-1.26
12.1172556189842;54.0976094905755;-0.86
12.1177832757202;54.0944486330344;-6.49
12.1178169561305;54.0948973560744;-6.84
12.1178506374588;54.0953460790664;-8.19
12.1178843197051;54.0957948020103;-5.58
12.1179180028694;54.0962435249062;-2.94
12.1179516869517;54.096692247754;-1.94
12.1179853719521;54.0971409705539;-0.9
12.1185129684799;54.0939801104343;-6.13
12.1185466561861;54.0944288331978;-6.33
12.1185803448104;54.0948775559134;-8.06
12.1186140343529;54.0953262785808;-7.23
12.1186477248135;54.0957750012003;-3.04
12.1186814161925;54.0962237237717;-2.4
12.1187151084896;54.096672446295;-1.07
12.1187488017051;54.0971211687704;-0.81
12.119276339814;54.0939603060846;-6.63
12.1193100357339;54.0944090285236;-7.23
12.1193437325721;54.0948577509145;-8.27
12.1193774303287;54.0953064732575;-5.85
12.1194111290038;54.0957551955524;-2.59
12.1194448285973;54.0962039177992;-1.79
12.1194785291093;54.096652639998;-0.8
12.1200060070148;54.0934917747348;-5.64
12.1200397102298;54.0939404968972;-7.44
12.1200734143633;54.0943892190116;-7.6
12.1201071194154;54.094837941078;-7.02
12.1201408253861;54.0952866630963;-4.26
12.1201745322755;54.0957353850665;-2.23
12.1202082400836;54.0961841069887;-1.13
12.1202419488104;54.0966328288628;-0.79
12.1207693682986;54.0934719610346;-6.28
12.120803079727;54.0939206828723;-7.3
12.1208367920741;54.094369404662;-7.5
12.1208705053401;54.0948181264037;-6.06
12.1209042195249;54.0952668480973;-2.86
12.1209379346286;54.0957155697428;-2.02
12.1209716506512;54.0961642913403;-0.87
12.1215327286636;54.0934521424969;-6.21
12.1215664483054;54.0939008640099;-7.3
12.1216001688662;54.0943495854748;-7.36
12.121633890346;54.0947983068917;-5.17
12.1216676127448;54.0952470282605;-2.49
12.1217013360628;54.0956957495812;-1.71
12.1217350602998;54.0961444708539;-0.83
12.1222623611738;54.0929835978856;-3.61
12.1222960881097;54.0934323191218;-6.7
12.1223298159649;54.0938810403099;-7.33
12.1223635447392;54.09432976145;-7.08
12.1223972744328;54.094778482542;-4.25
12.1224310050456;54.0952272035859;-2.09
12.1224647365778;54.0956759245818;-1.1
12.1230257114876;54.0929637699979;-3.26
12.1230594466367;54.0934124909092;-5.61
12.1230931827051;54.0938612117724;-7.66
12.1231269196929;54.0943099325875;-6.2
12.1231606576003;54.0947586533546;-2.47
12.1231943964271;54.0952073740736;-1.86
12.1232281361735;54.0956560947445;-1.05
12.1237890608821;54.0929439372729;-3.72
12.1238565485259;54.0938413783974;-8.24
12.1238902937272;54.0942900988875;-5.46
12.1239240398483;54.0947388193296;-2.22
12.1239577868891;54.0951875397235;-1.6
12.1239915348496;54.0956362600694;-0.96
12.1245186587017;54.0924753794012;-3.61
12.124552409357;54.0929240997105;-3.8
12.124619913427;54.0938215401849;-7.91
12.1246536668418;54.0942702603499;-5.13
12.1246874211765;54.0947189804668;-2.01
12.1247211764312;54.0951677005357;-1.47
12.1247549326059;54.0956164205565;-0.98
12.125281998044;54.0924555373267;-3.7
12.1253832774082;54.0938016971349;-7.85
12.1254170390365;54.0942504169747;-3.93
12.1254508015849;54.0946991367665;-2.05
12.1254845650534;54.0951478565102;-1.45
12.1261466404693;54.0937818492474;-7.38
12.126180410311;54.094230568762;-3.15
12.126214181073;54.0946792882285;-1.99
12.1262479527554;54.0951280076469;-1.35
12.1269100026101;54.0937619965224;-7.13
12.1269437806651;54.0942107157117;-2.58
12.1269775596407;54.0946594348529;-1.88
12.127011339537;54.0951081539459;-1.47
12.1276733638304;54.09374213896;-6.65
12.1277071500987;54.0941908578239;-2.6
12.1277409372879;54.0946395766397;-1.93
12.1277747253978;54.0950882954073;-1.64
12.1284367241298;54.0937222765602;-6.4
12.1284705186115;54.0941709950986;-2.82
12.1285043140141;54.0946197135888;-1.93
12.1285381103379;54.095068432031;-1.7
12.1285719075827;54.095517150425;-1.4
12.1292000835083;54.0937024093229;-6.53
12.1292338862032;54.0941511275358;-2.99
12.1292676898193;54.0945998457005;-1.93
12.1293014943568;54.095048563817;-1.73
12.1293352998155;54.0954972818854;-1.78
12.1293691061957;54.0959459999057;-1.17
12.1299634419655;54.0936825372482;-6.18
12.1299972528736;54.0941312551354;-3.1
12.1300310647032;54.0945799729745;-2
12.1300648774544;54.0950286907654;-1.8
12.130098691127;54.0954774085081;-1.62
12.1301325057213;54.0959261262028;-1.4
12.1307267995013;54.0936626603362;-6.22
12.1307606186226;54.0941113778976;-3.3
12.1307944386656;54.094560095411;-2.07
12.1308282596304;54.0950088128761;-1.82
12.1308620815169;54.0954575302931;-1.7
12.1308959043252;54.095906247662;-1.6
12.1309297280554;54.0963549649827;-1.4
12.1314901561154;54.0936427785867;-6.26
12.1315239834499;54.0940914958224;-3.4
12.1315578117063;54.0945402130099;-2.13
12.1315916408847;54.0949889301492;-1.88
12.131625470985;54.0954376472404;-1.72
12.1316593020074;54.0958863642835;-1.6
12.1316931339518;54.0963350812784;-1.5
12.1317269668184;54.0967837982251;-1.33
12.1322535118077;54.0936228919999;-6.52
12.1322873473553;54.0940716089097;-3.14
12.132321183825;54.0945203257713;-2.13
12.1323550212169;54.0949690425848;-1.9
12.1323888595311;54.09541775935;-1.8
12.1324226987675;54.0958664760672;-1.69
12.1324565389262;54.0963151927361;-1.56
12.1324903800072;54.0967639093569;-1.4
12.1330168665778;54.0936030005757;-6.67
12.1330507103385;54.0940517171595;-3.59
12.1330845550215;54.0945004336952;-2.16
12.133118400627;54.0949491501827;-1.92
12.1331522471549;54.095397866622;-1.81
12.1331860946053;54.0958465830131;-1.74
12.1332199429782;54.0962952993561;-1.6
12.1332537922736;54.0967440156509;-1.46
12.1332876424916;54.0971927318975;-1.31
12.1337802204256;54.0935831043142;-6.49
12.1338140723993;54.094031820572;-4.04
12.1338479252957;54.0944805367816;-1.88
12.1338817791146;54.094929252943;-1.98
12.1339156338562;54.0953779690563;-1.86
12.1339494895206;54.0958266851213;-1.78
12.1339833461076;54.0962754011382;-1.65
12.1340172036174;54.0967241171069;-1.51
12.1340510620501;54.0971728330275;-1.42
12.1340849214055;54.0976215488999;-1.04
12.1345097140868;54.0931144872355;-5.69
12.1345435733508;54.0935632032153;-6.48
12.1345774335376;54.094011919147;-3.98
12.1346112946471;54.0944606350305;-1.96
12.1346451566796;54.0949093508658;-1.93
12.1346790196349;54.0953580666529;-1.89
12.1347128835131;54.0958067823918;-1.8
12.1347467483143;54.0962554980825;-1.7
12.1347806140385;54.0967042137251;-1.6
12.1348144806857;54.0971529293195;-1.52
12.134848348256;54.0976016448657;-1.22
12.1352730578765;54.0930945816255;-4.96
12.1353069253532;54.0935432972791;-6.11
12.135340793753;54.0939920128846;-4.11
12.1353746630758;54.0944407284419;-2.16
12.1354085333217;54.0948894439509;-2
12.1354424044906;54.0953381594119;-1.9
12.1354762765828;54.0957868748245;-1.8
12.1355101495981;54.0962355901891;-1.7
12.1355440235366;54.0966843055054;-1.6
12.1355778983983;54.0971330207735;-1.6
12.1356117741833;54.0975817359935;-1.33
12.1360364007432;54.0930746711782;-4.84
12.1360702764327;54.0935233865056;-4.73
12.1361041530454;54.0939721017848;-4.15
12.1361380305814;54.0944208170158;-2.25
12.1361719090406;54.0948695321986;-1.99
12.1362057884232;54.0953182473332;-1.9
12.1362396687292;54.0957669624196;-1.85
12.1362735499586;54.0962156774578;-1.72
12.1363074321114;54.0966643924478;-1.7
12.1363413151876;54.0971131073896;-1.6
12.1363751991874;54.0975618222832;-1.47
12.1367997426867;54.0930547558938;-4.47
12.1368336265889;54.0935034708948;-4.22
12.1368675114145;54.0939521858477;-4.17
12.1369013971636;54.0944009007523;-2.1
12.1369352838363;54.0948496156088;-2
12.1369691714325;54.095298330417;-1.91
12.1370030599522;54.095747045177;-1.9
12.1370369493956;54.0961957598888;-1.77
12.1370708397627;54.0966444745524;-1.71
12.1371047310534;54.0970931891678;-1.61
12.1371386232679;54.097541903735;-1.47
12.1371725164061;54.097990618254;-1.16
12.1375630837068;54.0930348357722;-4.57
